ZL_ohm;V0;I0;VL;IL
409.66060408854867;(127773.16120401678-13567.198097976458j);(305.87936896551065-27.973082264922812j);(122024.1380411643-39530.94707885649j);(286.4181241546894-113.13189528071571j)
344.297154052211;(126846.16386916213-14689.562759012088j);(331.27789408270996-45.609892439118326j);(109855.62294754974-47354.20378905886j);(336.62274565662875-148.81900499076178j)
487.49352833847445;(125939.46346511085-5641.833213343918j);(281.9408616387298+12.150547761042418j);(125342.00041458798-33859.39507774183j);(257.65260055165567-78.06642810426483j)
369.40728258169713;(124204.83698436827-17966.757501153552j);(345.48214855337903-34.366018821198466j);(121262.13130453965-40917.466101701284j);(316.51943844340445-128.96107508411444j)
511.53422811691706;(127456.48964084001-9270.692717867962j);(262.05169392329384+9.65058392272707j);(128926.95523095394-32550.645540372338j);(247.5089439910268-78.65171148850582j)
575.6918580304934;(129541.86922967558-10234.583499064822j);(220.92984419702094+28.299173491020152j);(130178.05863524444-36694.026338863805j);(219.48821536323865-63.92485317601594j)
227.66515022405505;(121482.91012286372-15261.04011678482j);(470.8401197098614-159.83640743609266j);(92876.16145875891-53602.55242388373j);(421.2349138874289-235.03103551863222j)
190.60845506296593;(117359.88571782685-16510.073833939383j);(448.186033359132-236.80416275630597j);(89529.53028281752-61504.00334339821j);(464.32033945768165-288.09180337727366j)
310.99796913922347;(129739.09303302628-19691.809502189266j);(381.5017130872924-102.65786293766004j);(108451.67148481417-53452.86177012829j);(363.35335523949567-140.75032048747863j)
699.8715536997051;(131934.51734098519-6908.310432656153j);(190.41130047484123+41.78175288802464j);(128710.60594884002-25541.540024156428j);(199.30609651243066-41.481224528795806j)
558.3857350402787;(131649.3581391703-8299.1412714242j);(230.2683176656898+38.49618779873374j);(123578.85661920518-32277.26605889888j);(223.73554683932863-47.82418006691998j)
288.01740060410305;(125009.96998637792-8894.377058996897j);(388.2690698971058-114.92217677275491j);(105903.14139651756-51051.51379347508j);(380.6356800436921-183.11743434970404j)
697.4504582394627;(133187.6806398462-10689.966164468733j);(195.90497147110403+47.64680268954657j);(132958.57655674755-29981.751171394593j);(184.8567510394409-41.183181952427994j)
457.8748859637838;(131542.91810870948-12638.030131232643j);(292.08798055269335-0.870455964853007j);(125643.97238083894-37603.18338530712j);(261.8855350021971-83.143322534611j)
461.37230130683656;(130883.49516446711-12590.158267399129j);(290.16462661232407-14.564154012578424j);(123768.50667583622-37993.9571441684j);(270.5692756624334-93.29550495445929j)
723.2589079903134;(132555.0912208439-9886.902749203477j);(194.66270063196808+47.08677269636392j);(134448.35483090737-28202.941197599626j);(185.43038583956996-35.160386528461444j)
223.9074145445038;(119070.31687157291-14150.589500395563j);(462.1896584902393-158.12610715872188j);(97602.01687038295-58505.09406684202j);(436.5797521134184-239.90344449416602j)
312.6516165383696;(122921.35630576032-13759.282015370789j);(367.3699900707054-89.32619635106256j);(109740.5922302973-52705.21082990081j);(354.34215792473253-167.8306687818729j)
523.8896553381918;(132357.66330814306-14840.622640224887j);(248.58890179421488+11.367095687285225j);(122355.46571477974-40401.277670100746j);(235.45624268393993-66.68729546763531j)
301.4273104617423;(122661.3162181546-12707.84003075695j);(383.76671418630576-78.34850321730202j);(113779.44837264696-43303.638552314114j);(360.9655874913826-158.0058333322827j)
577.330395249106;(133185.61299859182-6105.369993109969j);(233.02863013686928+31.74416122617899j);(123362.25782023517-29248.18756692998j);(223.71735333670824-53.21900593737047j)
312.0326049219305;(129452.47584801856-12366.783848942321j);(382.22302941721756-88.96999698957723j);(113903.03976538079-50742.45700124659j);(349.01171734266904-148.05344267495252j)
246.5194732413242;(123627.27681814948-13380.965229694988j);(429.5655987525467-128.5818972464852j);(102507.03147157746-56843.814826916605j);(398.0297623420604-206.35124025703573j)
307.98154099527864;(128518.0366358525-14705.147708304312j);(377.11311521107586-69.79601388785456j);(109120.68791244087-47162.23881322997j);(364.847375623302-138.66711247444246j)
430.9583995350755;(127653.43866481347-5922.135286792012j);(308.1377444580658-16.487877035048598j);(121968.46187271195-37738.61705769121j);(274.83511137900587-93.50259870399108j)
290.39883052865554;(126495.31559518614-16056.970294186181j);(396.01718179127664-116.46582131422713j);(105501.31565812096-48133.96100858104j);(378.2654513208181-165.70459416428127j)
266.77445420630795;(125580.5858435731-16366.05661816249j);(394.9967924085557-132.175496735369j);(103061.37091944655-57890.3582324327j);(370.32248571174114-211.01854261940076j)
680.3606751447962;(130281.41298819793-5655.949101142264j);(194.7284731602727+50.21192390463452j);(128253.27303482768-31709.94632970915j);(180.20129782996446-33.227875423802985j)
372.62640605046545;(127060.5721871938-12596.557226898181j);(328.05319009050106-22.65784062960053j);(122869.13711592986-40167.95364385507j);(314.8389652764302-117.39358080506284j)
395.6324513154045;(129180.35656281389-12626.288539218354j);(326.65930042066617-9.541479822909809j);(123226.5263596046-45745.128840452184j);(300.48920446255386-113.3240245628576j)
221.50413341569976;(122651.0887317572-17599.057733854654j);(449.7051250900231-186.04948061738992j);(89603.89650144258-54035.05114554662j);(439.72079892345323-268.0187425816553j)
393.70068539617085;(126259.68701272902-17348.74128237725j);(336.21775157386617-37.253933330615105j);(119612.467921574-43920.64499249362j);(300.7853682931432-111.58069802773745j)
340.94009107330044;(123789.36585318322-13490.070388107593j);(350.166819655107-51.167953310162886j);(117713.1279608466-46171.01114373779j);(315.9814071326463-130.81475955694845j)
537.9764883848195;(128232.41133527746-4030.725920021574j);(247.53819876751834+19.65367268141932j);(125253.28620770047-32713.446333733584j);(243.46828895103457-52.069431925246526j)
307.0724696732718;(123571.66146057038-18401.0563564002j);(364.6929293259056-77.30296301407803j);(114830.38368347466-48605.533180930004j);(351.16686508141095-168.8520411326913j)
696.3683082458191;(132377.10517614035-10646.158535539304j);(199.32572557708593+50.84180051082783j);(126740.43937762368-21719.14812524474j);(194.04164262908657-36.11951227236182j)
719.9099739241464;(133527.38647849925-13542.921439918844j);(194.26937494122757+43.046931838001804j);(127129.42603393659-25210.544652765166j);(184.7194290895153-34.95797744996834j)
246.90370259077042;(117835.07775009988-11622.447713779922j);(435.7912094099072-156.17543104949513j);(98934.32772209203-52741.886450004706j);(413.62374602175254-211.83299730732395j)
251.21968508448902;(119596.03907486136-17771.61940373281j);(438.1569865305447-148.5765505239055j);(101668.0976611268-56162.50830014942j);(402.9326534805018-227.07452068700414j)
255.73606972326314;(124168.56943473274-20577.581565101627j);(435.8926706835736-172.7668059495344j);(100942.6995785513-54180.37352786869j);(414.4051121747239-211.67870349390006j)
543.1544760968778;(132753.23271907255-10122.175991731536j);(242.63887572867898+24.509348147345985j);(121053.95298204487-35001.98493426784j);(218.78035187392894-59.828932076767316j)
259.522309599485;(122493.43368703937-16023.283725215939j);(425.2817705073628-122.3864968716306j);(103437.88956157389-54202.241727312416j);(398.7445356198386-233.55101488698693j)
675.8579212202518;(135884.16826552758-7020.485908307424j);(205.48075579801187+49.86179548354636j);(128703.28655167522-30307.463135209953j);(191.96756166304135-47.779845419477184j)
619.9347635145987;(131547.57731459095-11531.919313547667j);(209.43148632705157+36.894212254537884j);(133236.50779343137-26120.970401833125j);(213.42943823720438-45.4003484942144j)
657.2910491956737;(132113.8739732245-7259.45101446789j);(206.69556751261192+46.12044086491011j);(131477.5900549958-29184.80631562307j);(196.08250176684567-57.51469587412402j)
489.8545003250319;(131418.60106862086-14973.554605878997j);(267.54224605170833+16.17293897778412j);(130992.87960892114-34344.423930858866j);(246.0443029936911-61.24665818010567j)
758.1060105659175;(137529.29466576938-10552.332334190549j);(190.81183583274168+57.65030628088326j);(134865.52343741225-22317.65359619954j);(177.41643959577686-40.71241408285145j)
215.17980867817192;(121897.13152458974-18915.132979237434j);(442.9445830628697-186.07065034963j);(93054.51758522881-59422.26468983517j);(427.52686775819427-272.75021286846976j)
418.72102958608457;(131027.54669498581-16484.631650087016j);(303.7710044769394-13.510898003581755j);(120556.31174064112-45175.00423983196j);(288.6782509639315-95.46718921749911j)
374.64390129445263;(126630.47353686292-12002.215880296015j);(347.9799930166658-42.22528202437097j);(115439.0557420154-44977.35390255084j);(297.3968703147363-128.189382957964j)
730.7279342662054;(133672.22853824406-6396.371987454441j);(189.0592998862574+40.569894652150154j);(125377.97832514119-29829.122901255378j);(179.72229959552686-35.92790704154419j)
518.8107463436279;(132926.98243790344-9290.655299514674j);(261.3832683833616+10.322971947009474j);(121230.29815141516-36265.94657606529j);(245.25131417417657-66.69675880877062j)
649.5288503034934;(126328.06134473768-11248.054103288818j);(215.3674115120328+42.26874036927335j);(132691.14091092837-30388.343046083774j);(213.09436276025588-37.92532339034074j)
287.0944803853557;(120940.79693783843-14745.140039755466j);(399.63910447091695-104.22463772933462j);(108602.84711625508-46994.281970497j);(378.3128220602103-174.356581461368j)
747.8214620232502;(128812.5520821945-4276.578334513676j);(193.197966670352+59.14616428964923j);(125707.67255752429-31336.780695274272j);(179.2294625033871-34.338565888547166j)
474.22454171949965;(129082.56768243185-13834.208318281046j);(287.1364857209368-9.487321094157547j);(129052.97631901102-38943.80378750117j);(275.17499613343574-91.15614279373048j)
471.3930834742681;(131936.1032333839-8392.083627517091j);(285.33527559288433+11.108670783551776j);(122864.75909874968-40142.49031611145j);(263.4953838674532-82.30317137455165j)
743.4042952710705;(137364.32152900493-8155.976673704693j);(184.31591335607644+55.57972489371491j);(131175.89623341878-22834.72031826563j);(174.74104155605872-39.3140204850396j)
407.0174458937727;(130000.11426790674-12960.55078945249j);(305.1188914458047-13.805334871583382j);(120615.18919400082-41374.67072639102j);(296.26132077924643-108.15152734407823j)
416.58926399634595;(125239.51317483193-11276.692805386887j);(322.4673290257423-20.485410750933024j);(120676.40510651111-46230.47195252811j);(283.7729411191813-108.29392314420484j)
523.3090405988139;(130733.47551714246-8283.40838818777j);(257.6555848662853+12.629261510860967j);(130746.02893590306-35178.0031762419j);(246.42160879939806-71.07938015033818j)
262.98998801223854;(125187.35963473546-15342.31298292321j);(410.9649527280507-113.9671612315006j);(106751.36036056333-53820.11679135488j);(414.60141310840805-222.35583349234065j)
373.0188070547573;(130665.69348932138-11775.869488265384j);(328.0902487399114-27.31653746208335j);(117212.69842101865-47677.94597617433j);(305.47563554793624-118.30000302506917j)
300.1287437937244;(127378.73153091758-18699.98359613418j);(398.5453274531308-86.2085350764825j);(108260.89292940992-48030.73850841466j);(363.2701871528962-149.58092883405988j)
248.87158309101827;(118479.98641264079-16789.579248152262j);(444.61860782315364-181.93478754206006j);(95749.97115793603-58677.74978625892j);(410.81579109716085-220.35274157866206j)
683.7024256086814;(142098.13279924032-7928.477013948602j);(202.9511428541142+44.31676148779358j);(129767.23239087859-26629.463210390008j);(193.19060685144711-44.3063426440652j)
525.9187646926614;(130555.2732723604-17520.839120197797j);(242.10514855397975+19.00600363198912j);(128162.09339385318-37242.05193234835j);(243.89199000225355-65.72478715611156j)
394.4434911709094;(126610.04787266676-14650.63263504126j);(319.29361471443576-24.614555964998523j);(122984.39077714611-41890.12939346684j);(317.08306084776586-118.21050125615209j)
422.9415450990263;(130056.84093114393-13205.220562267898j);(314.3561639051874-13.181587148397863j);(118872.43308067329-42807.73267857649j);(282.6012945119289-109.1821814885918j)
435.9658321017921;(129892.23404431736-11715.97256300604j);(299.17808031324495-7.634901973742729j);(123472.65446301285-41695.050308766215j);(270.1886425960066-87.49646753784776j)
550.8950338224844;(134858.0670138468-8528.506154860805j);(250.0438708443352+34.31994601995405j);(130929.99478865722-32247.66068482381j);(238.66801868750844-64.2826560091699j)
718.2585531487262;(135869.9298898412-3424.8657460318555j);(192.54825636055284+54.8223158475116j);(130022.67647224493-30635.023015171308j);(192.49310090014933-43.415183280601426j)
721.68438320448;(133126.18705664878-3114.8108282378325j);(190.66918234466348+53.058435042428854j);(131291.22514297767-23745.583124767498j);(179.06890030248664-37.13707586041148j)
413.1504283324781;(125276.70075419632-17238.304802041497j);(319.8953170553849-14.163339172155007j);(122267.03023862925-37176.35265858196j);(296.8848204723295-101.08565799105598j)
377.67960197072864;(126852.01235429388-11297.309919466954j);(327.81676886908343-31.980251254572426j);(115043.3774868174-44275.83914948225j);(317.7814106489245-117.58185887630353j)
447.0965051055954;(127725.60561046748-4182.440128091791j);(290.51029231178006+3.71385552973066j);(124470.72896200875-38898.35624307126j);(269.6350847546873-85.86547943768815j)
513.7225113442407;(134818.04676761752-12294.969973599327j);(258.6102909573207+28.31125266235871j);(125229.54842967453-36814.66199538882j);(246.57121010285863-76.05736057176567j)
453.2362095263565;(130766.3869708744-13255.402636122228j);(288.60191993457045-0.35593886002231756j);(118709.05587220388-39915.37402548914j);(275.5140812062068-92.47596863337422j)
565.4894435955196;(140421.82669978138-5565.576689583797j);(243.72276236989202+40.33544905307957j);(125193.02347946817-31738.908950203728j);(235.11210094110098-65.1990045721465j)
506.0074433264653;(126668.3758477831-8232.018146500164j);(267.17579353580385-0.36145461924614253j);(126482.61947718481-30512.782878863756j);(243.0970544582622-79.44105191198483j)
372.8078616156234;(128019.84281443873-13140.009530909692j);(332.8844421632369-17.366960930590604j);(113969.24685474946-40033.30649496857j);(318.85211356479414-112.09825580474545j)
